""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"url"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"pathogen"	"background"	"background"	"vaccine"	"background"	"background"	"background"	"observed"	"background"	"background"	"reference"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response agent (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"target pathogen"	"vaccine year"	"exposure material (original text)"	"exposure material"	"additional exposure material"	"comparison"	"baseline time"	"cohort"	"publication reference (PMID)"	"publication year"	"publication_url"
""	"20190305-hipciof_gene_24912498"	"2019.03.05"	"hipciof_gene_28"	"blood"	"CXCL10"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated-candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"
""	"20190305-hipciof_gene_24912498"	"2019.03.05"	"hipciof_gene_28"	"blood"	"ANKRD22"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated-candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"
""	"20190305-hipciof_gene_24912498"	"2019.03.05"	"hipciof_gene_28"	"blood"	"IDO1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated-candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"
""	"20190305-hipciof_gene_24912498"	"2019.03.05"	"hipciof_gene_28"	"blood"	"GBP5"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated-candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"
""	"20190305-hipciof_gene_24912498"	"2019.03.05"	"hipciof_gene_28"	"blood"	"FCGR1CP"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated-candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"
