""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"url"
"role"	""	""	""	"tissue"	"biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"background"	"background"	"background"	"background"	"background"	"observed"	"background"	"background"	"reference"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response agent (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"target pathogen"	"vaccine year"	"exposure material (original text)"	"exposure material"	"additional exposure material"	"comparison"	"baseline time"	"cohort"	"publication reference (PMID)"	"publication year"	"publication_url"
""	"20181206-hipciof_gene_25706537"	"2018.12.06"	"hipciof_gene_37"	"peripheral blood mononuclear cell"	"SPHAR"	"Gene Expression"	"up"	"None"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0001176"	""	"1d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"
""	"20181206-hipciof_gene_25706537"	"2018.12.06"	"hipciof_gene_37"	"peripheral blood mononuclear cell"	"IGKV1-9"	"Gene Expression"	"up"	"None"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0001176"	""	"1d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"
""	"20181206-hipciof_gene_25706537"	"2018.12.06"	"hipciof_gene_37"	"peripheral blood mononuclear cell"	"IGKV2-30"	"Gene Expression"	"up"	"None"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0001176"	""	"1d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"
""	"20181206-hipciof_gene_25706537"	"2018.12.06"	"hipciof_gene_37"	"peripheral blood mononuclear cell"	"IGKV2D-30"	"Gene Expression"	"up"	"None"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0001176"	""	"1d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"
""	"20181206-hipciof_gene_25706537"	"2018.12.06"	"hipciof_gene_37"	"peripheral blood mononuclear cell"	"IGKV1D-12"	"Gene Expression"	"up"	"None"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2011"	"Inactivated influenza vaccine"	"VO_0001176"	""	"1d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"
