""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"file"	"file"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"pathogen"	"background"	"background"	"vaccine"	"background"	"observed"	"background"	"background"	"background"	"reference"	"background"	"background"	"reference"	"observed"	"observed"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response component (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"baseline time"	"comparison"	"target pathogen"	"vaccine year (influenza only)"	"exposure material (name)"	"exposure material (VO)"	"additional exposure material"	"cohort"	"publication reference (PMID)"	"publication year"	"figure or table or text section containing signature"	"signature source url"	"comments and additional details"	"gene signature is a model"	"Hoft et al. (2018) PO and ID BCG vaccination in humans induce distinct mucosal and systemic immune responses and CD4<sup>+</sup> T cell transcriptomal molecular signatures. Mucosal Immunol PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=28853442' target='_blank'>28853442</a>"	"age group"	"min. age"	"max. age"	"age units"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"	"response component count"	"signature response component (genes) file"	"complete signature response components including non-HGNC genes"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"TICAM1"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"TICAM1"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"COG5"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"COG5"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"PAFAH1B3"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"PAFAH1B3"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"METRNL"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"METRNL"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"GNL3L"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"GNL3L"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
""	"hipc_gene_28853442_8"	"2018.03"	"hipc_gene_28853442_8"	"CD4-positive, alpha-beta memory T cell"	"RPL10A"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (ID)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"8"	"483"	"RPL10A"	"42"	"hipc_gene_sig_28853442_8.txt"	"hipc_gene_sig_complete_28853442_8.txt"
