""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"file"	"file"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"pathogen"	"background"	"background"	"vaccine"	"background"	"observed"	"background"	"background"	"background"	"background"	"background"	"reference"	"observed"	"observed"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response component (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"baseline time"	"comparison"	"target pathogen"	"vaccine year (influenza only)"	"exposure material (name)"	"exposure material (VO)"	"additional exposure material"	"cohort"	"publication reference (PMID)"	"publication year"	"figure or table or text section containing signature"	"comments and additional details"	"gene signature is a model"	"Li et al. (2014) Molecular signatures of antibody responses derived from a systems biology study of five human vaccines. Nat Immunol PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=24336226' target='_blank'>24336226</a>"	"age group"	"min. age"	"max. age"	"age units"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"	"response component count"	"signature response component file"	"complete signature response component file"
""	"hipc_gene_24336226_13"	"2014.02"	"hipc_gene_24336226_13"	"peripheral blood mononuclear cell"	"IL1R2"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"IL1R2"	"40"	"hipc_gene_sig_24336226_13.txt"	"hipc_gene_sig_complete_24336226_13.txt"
""	"hipc_gene_24336226_13"	"2014.02"	"hipc_gene_24336226_13"	"peripheral blood mononuclear cell"	"CSF1R"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"CSF1R"	"40"	"hipc_gene_sig_24336226_13.txt"	"hipc_gene_sig_complete_24336226_13.txt"
""	"hipc_gene_24336226_13"	"2014.02"	"hipc_gene_24336226_13"	"peripheral blood mononuclear cell"	"CD1B"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"CD1B"	"40"	"hipc_gene_sig_24336226_13.txt"	"hipc_gene_sig_complete_24336226_13.txt"
""	"hipc_gene_24336226_13"	"2014.02"	"hipc_gene_24336226_13"	"peripheral blood mononuclear cell"	"CD1C"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"CD1C"	"40"	"hipc_gene_sig_24336226_13.txt"	"hipc_gene_sig_complete_24336226_13.txt"
