""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	""	""	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"pathogen"	"pathogen"	"pathogen"	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	""	""	"file"	"file"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"background"	"background"	"vaccine"	"background"	"observed"	"background"	"background"	"background"	"reference"	"background"	"background"	"reference"	"observed"	"observed"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"pathogen"	"pathogen"	"pathogen"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response component (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"baseline time"	"comparison"	"vaccine year (influenza only)"	"exposure material (name)"	"exposure material (VO)"	"additional exposure material"	"cohort"	"publication reference (PMID)"	"publication year"	"figure or table or text section containing signature"	"signature source url"	"comments and additional details"	"gene signature is a model"	"Haralambieva et al. (2016) Transcriptional signatures of influenza A/H1N1-specific IgG memory-like B cell response in older individuals. Vaccine PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456' target='_blank'>27317456</a>"	"age group"	"min. age"	"max. age"	"age units"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"	"response component count"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"	"signature response component (genes) file"	"complete signature response components including non-HGNC genes"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"TGFB2"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"TGFB2"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"CD34"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"CD34"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"DOCK2"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"DOCK2"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"IL8"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"SFTPD"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"SFTPD"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"IL10"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"IL10"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"MAPK7"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"MAPK7"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"MAPK12"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"MAPK12"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"MAPK14"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"MAPK14"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"EREG"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"EREG"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"SOCS5"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"SOCS5"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"PF4"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"PF4"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"HES1"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"HES1"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
""	"hipc_gene_27317456_9"	"2016.07"	"hipc_gene_27317456_9"	"peripheral blood mononuclear cell"	"BHLHA15"	"gene expression"	"positively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Fig 2C-F; Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/table/T2/' target='_blank'>table/T2</a>"	"leukocyte migration, MAP kinase activity, cytokine signaling, diabetes of the young"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"9"	"222"	"BHLHA15"	"14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_9.txt"	"hipc_gene_sig_complete_27317456_9.txt"
