""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	""	""	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"pathogen"	"pathogen"	"pathogen"	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	""	""	"file"	"file"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"background"	"background"	"vaccine"	"background"	"observed"	"background"	"background"	"background"	"reference"	"background"	"background"	"reference"	"observed"	"observed"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"pathogen"	"pathogen"	"pathogen"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response component (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"baseline time"	"comparison"	"vaccine year (influenza only)"	"exposure material (name)"	"exposure material (VO)"	"additional exposure material"	"cohort"	"publication reference (PMID)"	"publication year"	"figure or table or text section containing signature"	"signature source url"	"comments and additional details"	"gene signature is a model"	"Nakaya et al. (2011) Systems biology of vaccination for seasonal influenza in humans. Nat Immunol PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478' target='_blank'>21743478</a>"	"age group"	"min. age"	"max. age"	"age units"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"	"response component count"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"	"signature response component (genes) file"	"complete signature response components including non-HGNC genes"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"RCN1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"RCN1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SRSF7"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SFRS7"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"FBXO7"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"FBXO7"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SYPL1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SYPL1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"COPB1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"COPB1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"IGF2R"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"IGF2R"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SOX4"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SOX4"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SAR1A"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SAR1A"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SMC4"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SMC4"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"NIPSNAP1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"NIPSNAP1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"MARCHF6"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"MARCH6"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"TMEM106C"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"TMEM106C"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"MYOF"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"MYOF"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SLC29A1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SLC29A1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"ARIH1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"ARIH1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"ACSL1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"ACSL1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
""	"hipc_gene_21743478_19"	"2011.07"	"hipc_gene_21743478_19"	"myeloid dendritic cell"	"SFRP1"	"gene expression"	"down"	"none"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2008"	"FluMist"	"VO_0000044"	""	"young adults (18-50)"	"21743478"	"2011"	"Supplementary Table 2a: LAIV-mDC"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-3.xlsx' target='_blank'>supplement-3.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"19"	"297"	"SFRP1"	"268"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"hipc_gene_sig_21743478_19.txt"	"hipc_gene_sig_complete_21743478_19.txt"
