""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	""	""	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"pathogen"	"pathogen"	"pathogen"	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	""	""	"file"	"file"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"background"	"background"	"background"	"background"	"vaccine"	"background"	"observed"	"background"	"background"	"background"	"reference"	"background"	"background"	"reference"	"observed"	"observed"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"pathogen"	"pathogen"	"pathogen"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response component (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"baseline time"	"comparison"	"vaccine year (influenza only)"	"exposure material (name)"	"exposure material (VO)"	"additional exposure material"	"cohort"	"publication reference (PMID)"	"publication year"	"figure or table or text section containing signature"	"signature source url"	"comments and additional details"	"gene signature is a model"	"Haralambieva et al. (2016) Transcriptional signatures of influenza A/H1N1-specific IgG memory-like B cell response in older individuals. Vaccine PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456' target='_blank'>27317456</a>"	"age group"	"min. age"	"max. age"	"age units"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"	"response component count"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"	"signature response component (genes) file"	"complete signature response components including non-HGNC genes"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"BRD7"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"BRD7"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"MYL12B"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"MYL12B"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"BCAP31"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"BCAP31"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"SSNA1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"SSNA1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"NELFB"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"COBRA1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ZMAT2"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ZMAT2"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"PRR13"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"PRR13"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"XRCC6"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"XRCC6"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"SMIM29"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"C6orf1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"NEDD8"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"NEDD8"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"FBXW11"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"FBXW11"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"PSMD4"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"PSMD4"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"LSM4"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"LSM4"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"THOC7"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"THOC7"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"FLOT2"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"FLOT2"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ANXA11"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ANXA11"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
