""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent_orig"	"response_agent"	"proterm"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
"subject"	""	""	""	"cell_subset"	""	"cell_subset"	""	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""
"evidence"	""	""	""	""	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"url"
"role"	""	""	""	"tissue"	"background"	"cell_biomarker"	"background"	"background"	"measured"	"background"	"observed"	"observed"	"pathogen"	"background"	"background"	"vaccine"	"background"	"background"	"background"	"observed"	"background"	"background"	"reference"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response agent (original)"	"response agent (cell subset)"	"cell type details"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"target pathogen"	"vaccine year"	"exposure material"	""	"additional exposure material"	"comparison"	"baseline time"	"cohort"	"publication reference (PMID)"	"publication year"	"publication url"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"naive B cells (CD19+IgD+CD27-)"	"naive B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"memory B cells (CD19+IgD-CD27+)"	"IgD-negative memory B cell"	"CD27+"	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"transitional B cells (CD19+CD24+CD38+)"	"transitional stage B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"naive B cells (CD19+IgD+CD27-)"	"naive B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"memory B cells (CD19+IgD-CD27+)"	"IgD-negative memory B cell"	"CD27+"	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"transitional B cells (CD19+CD24+CD38+)"	"transitional stage B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"naive B cells (CD19+IgD+CD27-)"	"naive B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"memory B cells (CD19+IgD-CD27+)"	"IgD-negative memory B cell"	"CD27+"	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"transitional B cells (CD19+CD24+CD38+)"	"transitional stage B cell"	""	"cell type frequency"	"up"	"none"	"27-33"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"27-33d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablasts (CD19+CD27+CD38+)"	"plasmablast"	""	"cell type frequency"	"up"	"none"	"43318"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"6-8d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablasts (CD19+CD27+CD38+)"	"plasmablast"	""	"cell type frequency"	"up"	"none"	"43318"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"6-8d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablasts (CD19+CD27+CD38+)"	"plasmablast"	""	"cell type frequency"	"up"	"none"	"43318"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"6-8d-0d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasma cell"	"plasma cell"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasma cell"	"plasma cell"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasma cell"	"plasma cell"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with HI titer to H3N2 and B strains 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with VN titer to B strain 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with VN titer to B strain 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
""	"20190305-hipciof_ctf_24495909"	"2019.03.05"	"hipciof_ctf_23"	"blood"	"plasmablast"	"plasmablast"	""	"cell type frequency"	"positive"	"none"	"43318"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Fluzone"	"VO_0000047"	""	"associated with VN titer to B strain 27-33d"	"time of vaccination (first dose)"	"children (0.5-14yrs)"	"24495909"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909"
